scenario_id,alert_id,incident_id,is_true_alert,is_root_cause_alert
scen_000038,alt_scen_000038_00003,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00004,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00005,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00006,inc_scen_000038_01,True,False
scen_000038,alt_scen_000038_00007,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00008,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00009,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00010,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00011,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00012,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00013,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00014,inc_scen_000038_01,True,False
scen_000038,alt_scen_000038_00015,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00016,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00017,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00018,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00019,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00020,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00021,inc_scen_000038_01,True,False
scen_000038,alt_scen_000038_00022,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00023,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00024,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00025,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00026,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00027,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00028,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00029,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00030,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00031,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00032,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00033,inc_scen_000038_01,True,False
scen_000038,alt_scen_000038_00034,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00035,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00036,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00037,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00038,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00039,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00040,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00041,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00042,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00043,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00044,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00045,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00046,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00047,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00048,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00049,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00050,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00051,inc_scen_000038_01,True,True
scen_000038,alt_scen_000038_00052,,False,False
scen_000038,alt_scen_000038_00053,,False,False
scen_000038,alt_scen_000038_00054,,False,False
scen_000038,alt_scen_000038_00055,,False,False
scen_000038,alt_scen_000038_00056,,False,False
scen_000038,alt_scen_000038_00057,,False,False
scen_000039,alt_scen_000039_00001,,False,False
scen_000039,alt_scen_000039_00002,,False,False
scen_000039,alt_scen_000039_00003,,False,False
scen_000039,alt_scen_000039_00004,,False,False
scen_000040,alt_scen_000040_00001,,False,False
scen_000040,alt_scen_000040_00002,,False,False
scen_000040,alt_scen_000040_00003,,False,False
scen_000041,alt_scen_000041_00001,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00002,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00003,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00004,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00005,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00006,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00007,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00008,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00009,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00010,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00011,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00012,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00013,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00014,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00015,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00016,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00017,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00018,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00019,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00020,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00021,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00022,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00023,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00024,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00025,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00026,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00027,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00028,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00029,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00030,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00031,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00032,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00033,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00034,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00035,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00036,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00037,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00038,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00039,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00040,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00041,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00042,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00043,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00044,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00045,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00046,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00047,inc_scen_000041_01,True,False
scen_000041,alt_scen_000041_00048,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00049,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00050,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00051,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00052,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00053,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00054,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00055,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00056,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00057,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00058,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00059,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00060,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00061,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00062,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00063,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00064,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00065,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00066,inc_scen_000041_01,True,True
scen_000041,alt_scen_000041_00067,,False,False
scen_000041,alt_scen_000041_00068,,False,False
scen_000041,alt_scen_000041_00069,,False,False
scen_000041,alt_scen_000041_00070,,False,False
scen_000042,alt_scen_000042_00001,,False,False
scen_000042,alt_scen_000042_00002,,False,False
scen_000043,alt_scen_000043_00001,,False,False
scen_000043,alt_scen_000043_00002,,False,False
scen_000043,alt_scen_000043_00003,,False,False
scen_000044,alt_scen_000044_00001,,False,False
scen_000044,alt_scen_000044_00002,,False,False
scen_000044,alt_scen_000044_00003,,False,False
scen_000044,alt_scen_000044_00004,,False,False
scen_000045,alt_scen_000045_00001,,False,False
scen_000045,alt_scen_000045_00002,,False,False
scen_000046,alt_scen_000046_00001,,False,False
scen_000046,alt_scen_000046_00002,,False,False
scen_000046,alt_scen_000046_00003,,False,False
scen_000046,alt_scen_000046_00004,,False,False
scen_000046,alt_scen_000046_00005,,False,False
scen_000047,alt_scen_000047_00001,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00002,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00003,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00004,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00005,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00006,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00007,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00008,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00009,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00010,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00011,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00012,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00013,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00014,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00015,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00016,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00017,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00018,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00019,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00020,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00021,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00022,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00023,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00024,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00025,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00026,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00027,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00028,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00029,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00030,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00031,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00032,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00033,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00034,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00035,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00036,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00037,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00038,inc_scen_000047_01,True,False
scen_000047,alt_scen_000047_00039,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00040,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00041,inc_scen_000047_01,True,True
scen_000047,alt_scen_000047_00042,,False,False
scen_000047,alt_scen_000047_00043,,False,False
scen_000047,alt_scen_000047_00044,,False,False
scen_000047,alt_scen_000047_00045,,False,False
scen_000047,alt_scen_000047_00046,,False,False
scen_000047,alt_scen_000047_00047,,False,False
scen_000048,alt_scen_000048_00001,,False,False
scen_000048,alt_scen_000048_00002,,False,False
scen_000048,alt_scen_000048_00003,,False,False
scen_000048,alt_scen_000048_00004,,False,False
scen_000049,alt_scen_000049_00001,,False,False
scen_000049,alt_scen_000049_00002,,False,False
scen_000049,alt_scen_000049_00003,,False,False
scen_000050,alt_scen_000050_00001,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00002,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00003,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00004,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00005,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00006,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00007,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00008,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00009,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00010,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00011,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00012,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00013,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00014,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00015,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00016,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00017,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00018,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00019,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00020,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00021,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00022,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00023,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00024,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00025,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00026,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00027,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00028,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00029,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00030,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00031,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00032,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00033,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00034,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00035,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00036,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00037,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00038,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00039,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00040,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00041,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00042,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00043,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00044,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00045,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00046,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00047,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00048,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00049,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00050,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00051,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00052,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00053,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00054,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00055,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00056,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00057,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00058,inc_scen_000050_01,True,True
scen_000050,alt_scen_000050_00059,inc_scen_000050_01,True,False
scen_000050,alt_scen_000050_00060,,False,False
scen_000050,alt_scen_000050_00061,,False,False
scen_000050,alt_scen_000050_00062,,False,False
scen_000050,alt_scen_000050_00063,,False,False
scen_000050,alt_scen_000050_00064,,False,False
scen_000050,alt_scen_000050_00065,,False,False
scen_000051,alt_scen_000051_00001,,False,False
scen_000051,alt_scen_000051_00002,,False,False
scen_000051,alt_scen_000051_00003,,False,False
scen_000051,alt_scen_000051_00004,,False,False
scen_000051,alt_scen_000051_00005,,False,False
scen_000051,alt_scen_000051_00006,,False,False
scen_000052,alt_scen_000052_00001,,False,False
scen_000052,alt_scen_000052_00002,,False,False
scen_000052,alt_scen_000052_00003,,False,False
scen_000052,alt_scen_000052_00004,,False,False
scen_000053,alt_scen_000053_00001,,False,False
scen_000053,alt_scen_000053_00002,,False,False
scen_000053,alt_scen_000053_00003,,False,False
scen_000053,alt_scen_000053_00004,,False,False
scen_000053,alt_scen_000053_00005,,False,False
scen_000053,alt_scen_000053_00006,,False,False
scen_000054,alt_scen_000054_00001,,False,False
scen_000054,alt_scen_000054_00002,,False,False
scen_000054,alt_scen_000054_00003,,False,False
scen_000054,alt_scen_000054_00004,,False,False
scen_000055,alt_scen_000055_00001,,False,False
scen_000055,alt_scen_000055_00002,,False,False
scen_000056,alt_scen_000056_00001,,False,False
scen_000056,alt_scen_000056_00002,,False,False
scen_000057,alt_scen_000057_00001,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00002,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00003,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00004,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00005,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00006,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00007,inc_scen_000057_01,True,False
scen_000057,alt_scen_000057_00008,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00009,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00010,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00011,inc_scen_000057_01,True,False
scen_000057,alt_scen_000057_00012,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00013,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00014,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00015,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00016,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00017,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00018,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00019,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00020,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00021,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00022,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00023,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00024,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00025,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00026,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00027,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00028,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00029,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00030,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00031,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00032,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00033,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00034,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00035,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00036,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00037,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00038,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00039,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00040,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00041,inc_scen_000057_01,True,True
scen_000057,alt_scen_000057_00042,,False,False
scen_000057,alt_scen_000057_00043,,False,False
scen_000057,alt_scen_000057_00044,,False,False
scen_000058,alt_scen_000058_00001,,False,False
scen_000058,alt_scen_000058_00002,,False,False
scen_000059,alt_scen_000059_00001,,False,False
scen_000059,alt_scen_000059_00002,,False,False
scen_000059,alt_scen_000059_00003,,False,False
scen_000059,alt_scen_000059_00004,,False,False
scen_000060,alt_scen_000060_00001,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00002,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00003,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00004,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00005,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00006,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00007,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00008,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00009,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00010,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00011,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00012,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00013,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00014,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00015,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00016,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00017,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00018,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00019,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00020,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00021,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00022,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00023,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00024,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00025,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00026,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00027,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00028,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00029,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00030,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00031,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00032,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00033,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00034,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00035,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00036,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00037,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00038,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00039,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00040,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00041,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00042,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00043,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00044,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00045,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00046,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00047,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00048,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00049,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00050,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00051,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00052,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00053,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00054,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00055,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00056,inc_scen_000060_02,True,True
scen_000060,alt_scen_000060_00057,inc_scen_000060_02,True,False
scen_000060,alt_scen_000060_00058,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00059,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00060,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00061,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00062,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00063,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00064,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00065,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00066,inc_scen_000060_01,True,False
scen_000060,alt_scen_000060_00067,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00068,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00069,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00070,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00071,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00072,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00073,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00074,inc_scen_000060_01,True,False
scen_000060,alt_scen_000060_00075,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00076,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00077,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00078,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00079,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00080,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00081,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00082,inc_scen_000060_01,True,True
scen_000060,alt_scen_000060_00083,,False,False
scen_000060,alt_scen_000060_00084,,False,False
scen_000060,alt_scen_000060_00085,,False,False
scen_000060,alt_scen_000060_00086,,False,False
scen_000060,alt_scen_000060_00087,,False,False
scen_000060,alt_scen_000060_00088,,False,False
scen_000061,alt_scen_000061_00001,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00002,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00003,inc_scen_000061_01,True,False
scen_000061,alt_scen_000061_00004,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00005,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00006,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00007,inc_scen_000061_01,True,False
scen_000061,alt_scen_000061_00008,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00009,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00010,inc_scen_000061_01,True,False
scen_000061,alt_scen_000061_00011,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00012,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00013,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00014,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00015,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00016,inc_scen_000061_01,True,True
scen_000061,alt_scen_000061_00017,,False,False
scen_000061,alt_scen_000061_00018,,False,False
scen_000061,alt_scen_000061_00019,,False,False
scen_000061,alt_scen_000061_00020,,False,False
scen_000062,alt_scen_000062_00001,,False,False
scen_000062,alt_scen_000062_00002,,False,False
scen_000062,alt_scen_000062_00003,,False,False
scen_000062,alt_scen_000062_00004,,False,False
