scenario_id,incident_id,source_node_id,target_node_id,parent_failure_node,propagation_level,propagation_delay_seconds,source_failure_time,target_failure_time,dependency_type,is_propagated
scen_000022,inc_scen_000022_01,kafka_broker,consumer_11,kafka_broker,2,2.69,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:10.809780+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_12,kafka_broker,2,7.92,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:16.035909+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_13,kafka_broker,2,5.04,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:13.159815+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_14,kafka_broker,2,9.24,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:17.356051+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_15,kafka_broker,2,16.79,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:24.907087+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_16,kafka_broker,2,17.06,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:25.182287+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_17,kafka_broker,2,8.38,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:16.497914+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_18,kafka_broker,2,2.16,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:10.285171+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_19,kafka_broker,2,12.48,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:20.603712+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_20,kafka_broker,2,13.92,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:22.040906+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_21,kafka_broker,2,6.34,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:14.459957+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_22,kafka_broker,2,26.88,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:35.001742+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_23,kafka_broker,2,1.39,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:09.512671+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_24,kafka_broker,2,4.05,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:12.169026+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_25,kafka_broker,2,16.06,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:24.179085+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_26,kafka_broker,2,3.76,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:11.884279+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_27,kafka_broker,2,7.91,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:16.034783+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_28,kafka_broker,2,16.28,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:24.398965+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_29,kafka_broker,2,9.99,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:18.110330+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_30,kafka_broker,2,17.71,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:25.827350+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_31,kafka_broker,2,17.7,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:25.818687+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_32,kafka_broker,2,4.19,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:12.313311+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_33,kafka_broker,2,3.78,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:11.903024+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_34,kafka_broker,2,2.31,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:10.430057+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_35,kafka_broker,2,8.16,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:16.284606+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_36,kafka_broker,2,10.43,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:18.550608+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_37,kafka_broker,2,12.1,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:20.223637+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_38,kafka_broker,2,6.76,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:14.881508+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_39,kafka_broker,2,12.45,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:20.574104+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_40,kafka_broker,2,7.17,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:15.286515+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_41,kafka_broker,2,10.42,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:18.544305+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,kafka_broker,consumer_42,kafka_broker,2,7.19,2026-09-01T00:05:08.120808+00:00,2026-09-01T00:05:15.306359+00:00,MESSAGE_QUEUE,True
scen_000022,inc_scen_000022_01,notif_01,db_event,notif_01,3,10.1,2026-09-01T00:05:17.738136+00:00,2026-09-01T00:05:27.840703+00:00,DATABASE,True
scen_000023,inc_scen_000023_01,sub_svc_6,db_01,sub_svc_6,1,8.81,2026-09-01T00:05:00+00:00,2026-09-01T00:05:08.809931+00:00,DATABASE,True
scen_000023,inc_scen_000023_01,gw_01,auth_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,gw_01,web_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,lb_01,gw_01,lb_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,auth_01,db_01,auth_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,web_01,db_01,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_2,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_3,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_4,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_5,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_6,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_7,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_8,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_9,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_10,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_11,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_12,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_13,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_14,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_15,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,web_01,sub_svc_16,web_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000023,inc_scen_000023_01,sub_svc_2,db_01,sub_svc_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_3,db_01,sub_svc_3,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_4,db_01,sub_svc_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_5,db_01,sub_svc_5,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_7,db_01,sub_svc_7,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_8,db_01,sub_svc_8,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_9,db_01,sub_svc_9,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_10,db_01,sub_svc_10,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_11,db_01,sub_svc_11,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_12,db_01,sub_svc_12,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_13,db_01,sub_svc_13,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_14,db_01,sub_svc_14,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_15,db_01,sub_svc_15,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000023,inc_scen_000023_01,sub_svc_16,db_01,sub_svc_16,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000024,inc_scen_000024_01,consumer_3,db_event,consumer_3,1,20.23,2026-09-01T00:05:00+00:00,2026-09-01T00:05:20.225439+00:00,DATABASE,True
scen_000024,inc_scen_000024_01,ingest_01,kafka_broker,ingest_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,notif_01,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,user_01,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,consumer_1,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,consumer_2,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,consumer_3,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,kafka_broker,consumer_4,kafka_broker,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000024,inc_scen_000024_01,notif_01,db_event,notif_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000024,inc_scen_000024_01,consumer_1,db_event,consumer_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000024,inc_scen_000024_01,consumer_2,db_event,consumer_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000024,inc_scen_000024_01,consumer_4,db_event,consumer_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000025,inc_scen_000025_01,ecom_aux_2,cache_01,ecom_aux_2,1,4.02,2026-09-01T00:05:00+00:00,2026-09-01T00:05:04.022896+00:00,CACHE,True
scen_000025,inc_scen_000025_01,gw_01,auth_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,order_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_1,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_2,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_3,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_4,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_5,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_6,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_7,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_8,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_9,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_10,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_11,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_12,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_13,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_14,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,gw_01,ecom_aux_15,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,order_01,pay_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,order_01,inv_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000025,inc_scen_000025_01,order_01,cache_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,order_01,mq_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000025,inc_scen_000025_01,pay_01,db_master,pay_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000025,inc_scen_000025_01,inv_01,db_master,inv_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000025,inc_scen_000025_01,ecom_aux_1,cache_01,ecom_aux_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_3,cache_01,ecom_aux_3,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_4,cache_01,ecom_aux_4,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_5,cache_01,ecom_aux_5,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_6,cache_01,ecom_aux_6,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_7,cache_01,ecom_aux_7,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_8,cache_01,ecom_aux_8,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_9,cache_01,ecom_aux_9,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_10,cache_01,ecom_aux_10,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_11,cache_01,ecom_aux_11,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_12,cache_01,ecom_aux_12,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_13,cache_01,ecom_aux_13,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_14,cache_01,ecom_aux_14,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000025,inc_scen_000025_01,ecom_aux_15,cache_01,ecom_aux_15,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000026,inc_scen_000026_01,ecom_aux_15,cache_01,ecom_aux_15,1,16.78,2026-09-01T00:05:00+00:00,2026-09-01T00:05:16.779270+00:00,CACHE,True
scen_000026,inc_scen_000026_01,gw_01,auth_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,order_01,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_1,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_2,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_3,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_4,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_5,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_6,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_7,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_8,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_9,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_10,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_11,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_12,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_13,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_14,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_15,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_16,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_17,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_18,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_19,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_20,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_21,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_22,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_23,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_24,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_25,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_26,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_27,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_28,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_29,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_30,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_31,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,gw_01,ecom_aux_32,gw_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,order_01,pay_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,order_01,inv_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,HTTP,False
scen_000026,inc_scen_000026_01,order_01,cache_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000026,inc_scen_000026_01,order_01,mq_01,order_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,MESSAGE_QUEUE,False
scen_000026,inc_scen_000026_01,pay_01,db_master,pay_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000026,inc_scen_000026_01,inv_01,db_master,inv_01,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,DATABASE,False
scen_000026,inc_scen_000026_01,ecom_aux_1,cache_01,ecom_aux_1,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
scen_000026,inc_scen_000026_01,ecom_aux_2,cache_01,ecom_aux_2,0,0.0,2026-09-01T00:05:00+00:00,2026-09-01T00:05:00+00:00,CACHE,False
