source,target,dependency_type,latency,criticality,scenario_id,topology_id
gw_01,search_node_15,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_16,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_17,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_18,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_19,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_20,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_21,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_22,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_23,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_24,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_25,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_26,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_27,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_28,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_29,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_30,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_31,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_32,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_33,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_34,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_35,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_36,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_37,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_38,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_39,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_40,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_41,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_42,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_43,HTTP,12.0,medium,scen_000016,top_0016
gw_01,search_node_44,HTTP,12.0,medium,scen_000016,top_0016
rec_01,redis_01,CACHE,2.0,critical,scen_000016,top_0016
rec_01,es_01,HTTP,18.0,high,scen_000016,top_0016
rec_01,mongo_01,DATABASE,14.0,high,scen_000016,top_0016
search_node_1,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_2,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_3,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_4,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_5,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_6,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_7,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_8,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_9,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_10,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_11,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_12,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_13,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_14,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_15,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_16,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_17,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_18,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_19,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_20,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_21,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_22,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_23,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_24,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_25,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_26,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_27,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_28,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_29,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_30,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_31,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_32,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_33,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_34,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_35,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_36,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_37,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_38,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_39,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_40,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_41,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_42,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_43,es_01,HTTP,20.0,high,scen_000016,top_0016
search_node_44,es_01,HTTP,20.0,high,scen_000016,top_0016
gw_01,auth_01,HTTP,10.0,high,scen_000017,top_0017
gw_01,order_01,HTTP,15.0,critical,scen_000017,top_0017
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000017,top_0017
order_01,pay_01,HTTP,25.0,critical,scen_000017,top_0017
order_01,inv_01,HTTP,20.0,high,scen_000017,top_0017
order_01,cache_01,CACHE,3.0,high,scen_000017,top_0017
order_01,mq_01,MESSAGE_QUEUE,5.0,medium,scen_000017,top_0017
pay_01,db_master,DATABASE,10.0,critical,scen_000017,top_0017
inv_01,db_master,DATABASE,12.0,high,scen_000017,top_0017
ecom_aux_1,cache_01,CACHE,4.0,low,scen_000017,top_0017
gw_01,rec_01,HTTP,15.0,high,scen_000018,top_0018
gw_01,search_node_1,HTTP,12.0,medium,scen_000018,top_0018
gw_01,search_node_2,HTTP,12.0,medium,scen_000018,top_0018
gw_01,search_node_3,HTTP,12.0,medium,scen_000018,top_0018
rec_01,redis_01,CACHE,2.0,critical,scen_000018,top_0018
rec_01,es_01,HTTP,18.0,high,scen_000018,top_0018
rec_01,mongo_01,DATABASE,14.0,high,scen_000018,top_0018
search_node_1,es_01,HTTP,20.0,high,scen_000018,top_0018
search_node_2,es_01,HTTP,20.0,high,scen_000018,top_0018
search_node_3,es_01,HTTP,20.0,high,scen_000018,top_0018
node_00,node_01,HTTP,22.899077241536446,medium,scen_000019,top_0019
node_00,node_04,HTTP,10.0,low,scen_000019,top_0019
node_01,node_02,TCP,6.291535994332287,medium,scen_000019,top_0019
node_01,node_03,DATABASE,10.22930692216543,medium,scen_000019,top_0019
node_02,node_04,STORAGE,29.820840645722395,medium,scen_000019,top_0019
node_02,node_06,HTTP,6.817232352799573,medium,scen_000019,top_0019
node_02,node_08,MESSAGE_QUEUE,23.36649662542177,medium,scen_000019,top_0019
node_02,node_12,TCP,32.44932677156183,medium,scen_000019,top_0019
node_02,node_16,TCP,31.95727668023137,medium,scen_000019,top_0019
node_02,node_18,MESSAGE_QUEUE,34.09584304522344,medium,scen_000019,top_0019
node_02,node_05,DNS,10.0,low,scen_000019,top_0019
node_03,node_05,DNS,16.93953715617321,medium,scen_000019,top_0019
node_03,node_24,MESSAGE_QUEUE,10.0,low,scen_000019,top_0019
node_03,node_22,CACHE,10.0,low,scen_000019,top_0019
node_04,node_07,MESSAGE_QUEUE,8.917983278423602,medium,scen_000019,top_0019
node_04,node_11,CACHE,16.330590586555537,medium,scen_000019,top_0019
node_04,node_17,TCP,26.510820366228717,medium,scen_000019,top_0019
node_04,node_21,MESSAGE_QUEUE,10.0,low,scen_000019,top_0019
node_05,node_13,HTTP,14.225992400756786,medium,scen_000019,top_0019
node_05,node_21,STORAGE,21.387084297795006,medium,scen_000019,top_0019
node_05,node_23,DNS,19.621625001519096,medium,scen_000019,top_0019
node_05,node_02,DATABASE,10.0,low,scen_000019,top_0019
node_06,node_10,TCP,11.305056863401484,medium,scen_000019,top_0019
node_06,node_17,DATABASE,10.0,low,scen_000019,top_0019
node_07,node_09,TCP,16.0661603211875,medium,scen_000019,top_0019
node_07,node_05,DATABASE,10.0,low,scen_000019,top_0019
node_08,node_03,CACHE,10.0,low,scen_000019,top_0019
node_09,node_00,DATABASE,10.0,low,scen_000019,top_0019
node_10,node_14,HTTP,10.698048742235386,medium,scen_000019,top_0019
node_10,node_15,STORAGE,29.695928208393454,medium,scen_000019,top_0019
node_11,node_19,MESSAGE_QUEUE,31.79852485083195,medium,scen_000019,top_0019
node_11,node_09,HTTP,10.0,low,scen_000019,top_0019
node_11,node_02,CACHE,10.0,low,scen_000019,top_0019
node_14,node_13,CACHE,10.0,low,scen_000019,top_0019
node_14,node_16,DNS,10.0,low,scen_000019,top_0019
node_15,node_22,DNS,33.24053055871394,medium,scen_000019,top_0019
node_17,node_00,CACHE,10.0,low,scen_000019,top_0019
node_17,node_04,HTTP,10.0,low,scen_000019,top_0019
node_18,node_20,DATABASE,11.950726438878636,medium,scen_000019,top_0019
node_20,node_03,HTTP,10.0,low,scen_000019,top_0019
node_20,node_15,DATABASE,10.0,low,scen_000019,top_0019
node_21,node_18,STORAGE,10.0,low,scen_000019,top_0019
node_21,node_20,STORAGE,10.0,low,scen_000019,top_0019
node_23,node_24,STORAGE,3.168433227973648,medium,scen_000019,top_0019
node_23,node_12,DNS,10.0,low,scen_000019,top_0019
node_24,node_19,STORAGE,10.0,low,scen_000019,top_0019
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000020,top_0020
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000020,top_0020
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000020,top_0020
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_12,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_13,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_14,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_15,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_16,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_17,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_18,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_19,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_20,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_21,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_22,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_23,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_24,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_25,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_26,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_27,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_28,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_29,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_30,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
kafka_broker,consumer_31,MESSAGE_QUEUE,8.0,low,scen_000020,top_0020
notif_01,db_event,DATABASE,15.0,high,scen_000020,top_0020
consumer_1,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_2,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_3,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_4,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_5,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_6,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_7,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_8,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_9,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_10,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_11,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_12,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_13,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_14,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_15,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_16,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_17,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_18,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_19,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_20,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_21,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_22,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_23,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_24,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_25,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_26,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_27,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_28,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_29,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_30,db_event,DATABASE,10.0,low,scen_000020,top_0020
consumer_31,db_event,DATABASE,10.0,low,scen_000020,top_0020
gw_01,rec_01,HTTP,15.0,high,scen_000021,top_0021
gw_01,search_node_1,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_2,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_3,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_4,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_5,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_6,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_7,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_8,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_9,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_10,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_11,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_12,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_13,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_14,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_15,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_16,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_17,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_18,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_19,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_20,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_21,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_22,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_23,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_24,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_25,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_26,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_27,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_28,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_29,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_30,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_31,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_32,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_33,HTTP,12.0,medium,scen_000021,top_0021
gw_01,search_node_34,HTTP,12.0,medium,scen_000021,top_0021
rec_01,redis_01,CACHE,2.0,critical,scen_000021,top_0021
rec_01,es_01,HTTP,18.0,high,scen_000021,top_0021
rec_01,mongo_01,DATABASE,14.0,high,scen_000021,top_0021
search_node_1,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_2,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_3,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_4,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_5,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_6,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_7,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_8,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_9,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_10,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_11,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_12,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_13,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_14,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_15,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_16,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_17,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_18,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_19,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_20,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_21,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_22,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_23,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_24,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_25,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_26,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_27,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_28,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_29,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_30,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_31,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_32,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_33,es_01,HTTP,20.0,high,scen_000021,top_0021
search_node_34,es_01,HTTP,20.0,high,scen_000021,top_0021
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000022,top_0022
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000022,top_0022
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000022,top_0022
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_12,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_13,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_14,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_15,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_16,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_17,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_18,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_19,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_20,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_21,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_22,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_23,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_24,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_25,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_26,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_27,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_28,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_29,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_30,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_31,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_32,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_33,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_34,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_35,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_36,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_37,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_38,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_39,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_40,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_41,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
kafka_broker,consumer_42,MESSAGE_QUEUE,8.0,low,scen_000022,top_0022
notif_01,db_event,DATABASE,15.0,high,scen_000022,top_0022
consumer_1,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_2,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_3,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_4,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_5,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_6,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_7,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_8,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_9,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_10,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_11,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_12,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_13,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_14,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_15,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_16,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_17,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_18,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_19,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_20,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_21,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_22,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_23,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_24,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_25,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_26,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_27,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_28,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_29,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_30,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_31,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_32,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_33,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_34,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_35,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_36,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_37,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_38,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_39,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_40,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_41,db_event,DATABASE,10.0,low,scen_000022,top_0022
consumer_42,db_event,DATABASE,10.0,low,scen_000022,top_0022
gw_01,auth_01,HTTP,12.0,high,scen_000023,top_0023
gw_01,web_01,HTTP,15.0,high,scen_000023,top_0023
lb_01,gw_01,HTTP,5.0,critical,scen_000023,top_0023
auth_01,db_01,DATABASE,8.0,critical,scen_000023,top_0023
web_01,db_01,DATABASE,10.0,critical,scen_000023,top_0023
web_01,sub_svc_2,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_3,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_4,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_5,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_6,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_7,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_8,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_9,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_10,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_11,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_12,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_13,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_14,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_15,HTTP,10.0,low,scen_000023,top_0023
web_01,sub_svc_16,HTTP,10.0,low,scen_000023,top_0023
sub_svc_2,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_3,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_4,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_5,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_6,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_7,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_8,db_01,DATABASE,12.0,medium,scen_000023,top_0023
sub_svc_9,db_01,DATABASE,12.0,medium,scen_000023,top_0023
