scenario_id,alert_id,timestamp,alert_type,source_node,service_name,severity,metric,observed_value,threshold,alert_message
scen_000034,alt_scen_000034_00004,2026-09-01T00:12:06Z,TransientSpikeWarning,consumer_18,kafka_consumer_18,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00002,2026-09-01T00:14:23Z,TransientSpikeWarning,consumer_8,kafka_consumer_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000034,alt_scen_000034_00001,2026-09-01T00:16:32Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00003,2026-09-01T00:02:13Z,TransientSpikeWarning,ecom_aux_22,user_service_22,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00002,2026-09-01T00:09:59Z,TransientSpikeWarning,ecom_aux_9,user_service_9,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000037,alt_scen_000037_00001,2026-09-01T00:13:41Z,TransientSpikeWarning,ecom_aux_21,user_service_21,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00052,2026-09-01T00:00:34Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00001,2026-09-01T00:05:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,23.85,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00056,2026-09-01T00:05:23Z,TransientSpikeWarning,node_05,mesh_svc_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00002,2026-09-01T00:05:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,25.31,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00003,2026-09-01T00:05:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,38.27,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00004,2026-09-01T00:06:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,99.09,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00005,2026-09-01T00:06:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,24.93,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00006,2026-09-01T00:06:42.792751Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,24.93,10.0,DUPLICATE: Error rate threshold exceeded
scen_000038,alt_scen_000038_00057,2026-09-01T00:07:06Z,TransientSpikeWarning,node_00,mesh_svc_0,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00054,2026-09-01T00:07:07Z,TransientSpikeWarning,node_08,mesh_svc_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00007,2026-09-01T00:07:10Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.7,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00008,2026-09-01T00:07:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,95.44,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00055,2026-09-01T00:07:25Z,TransientSpikeWarning,node_12,mesh_svc_12,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00009,2026-09-01T00:07:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,34.78,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00010,2026-09-01T00:07:40Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.32,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00053,2026-09-01T00:07:41Z,TransientSpikeWarning,node_20,mesh_svc_20,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000038,alt_scen_000038_00011,2026-09-01T00:08:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,41.97,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00012,2026-09-01T00:08:00Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.93,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00013,2026-09-01T00:08:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,43.57,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00014,2026-09-01T00:08:31.187920Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,43.57,10.0,DUPLICATE: Error rate threshold exceeded
scen_000038,alt_scen_000038_00015,2026-09-01T00:08:50Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.9,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00016,2026-09-01T00:10:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,21.12,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00017,2026-09-01T00:10:00Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.94,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00018,2026-09-01T00:10:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.39,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00019,2026-09-01T00:10:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,43.46,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00020,2026-09-01T00:11:10Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,36.2,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00021,2026-09-01T00:11:13.817208Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,36.2,10.0,DUPLICATE: Error rate threshold exceeded
scen_000038,alt_scen_000038_00022,2026-09-01T00:11:20Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,24.88,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00023,2026-09-01T00:11:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,97.8,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00024,2026-09-01T00:11:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,35.7,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00025,2026-09-01T00:11:40Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,95.12,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00026,2026-09-01T00:11:50Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,29.71,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00027,2026-09-01T00:11:50Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,97.42,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00028,2026-09-01T00:12:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,36.68,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00029,2026-09-01T00:12:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,31.58,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00030,2026-09-01T00:12:40Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,95.02,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00033,2026-09-01T00:12:58.888417Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.3,90.0,DUPLICATE: Database connection pool saturated
scen_000038,alt_scen_000038_00031,2026-09-01T00:13:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,43.69,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00032,2026-09-01T00:13:00Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.3,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00034,2026-09-01T00:13:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,99.31,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00035,2026-09-01T00:14:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,37.67,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00036,2026-09-01T00:14:00Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.07,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00037,2026-09-01T00:15:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,36.27,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00038,2026-09-01T00:15:10Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,31.63,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00039,2026-09-01T00:15:40Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,99.78,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00040,2026-09-01T00:16:20Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,21.87,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00041,2026-09-01T00:17:10Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,21.08,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00042,2026-09-01T00:17:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,99.26,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00043,2026-09-01T00:17:40Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,27.01,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00044,2026-09-01T00:18:10Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,95.56,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00045,2026-09-01T00:18:20Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,96.8,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00046,2026-09-01T00:18:30Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,96.29,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00047,2026-09-01T00:19:20Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,28.82,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00048,2026-09-01T00:19:30Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,20.2,10.0,Error rate threshold exceeded
scen_000038,alt_scen_000038_00049,2026-09-01T00:20:00Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,96.75,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00050,2026-09-01T00:20:10Z,DbConnectionPoolSaturated,node_07,mesh_svc_7,warning,connection_pool_usage,98.26,90.0,Database connection pool saturated
scen_000038,alt_scen_000038_00051,2026-09-01T00:21:00Z,ErrorRateElevated,node_07,mesh_svc_7,critical,error_rate_percent,33.5,10.0,Error rate threshold exceeded
scen_000039,alt_scen_000039_00001,2026-09-01T00:04:05Z,TransientSpikeWarning,ecom_aux_19,user_service_19,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000039,alt_scen_000039_00004,2026-09-01T00:04:32Z,TransientSpikeWarning,ecom_aux_1,user_service_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000039,alt_scen_000039_00003,2026-09-01T00:07:38Z,TransientSpikeWarning,ecom_aux_15,user_service_15,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000039,alt_scen_000039_00002,2026-09-01T00:16:33Z,TransientSpikeWarning,pay_01,payment_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000040,alt_scen_000040_00001,2026-09-01T00:10:30Z,TransientSpikeWarning,consumer_6,kafka_consumer_6,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000040,alt_scen_000040_00003,2026-09-01T00:11:32Z,TransientSpikeWarning,consumer_8,kafka_consumer_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000040,alt_scen_000040_00002,2026-09-01T00:14:14Z,TransientSpikeWarning,consumer_4,kafka_consumer_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000042,alt_scen_000042_00002,2026-09-01T00:00:13Z,TransientSpikeWarning,ecom_aux_1,user_service_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000042,alt_scen_000042_00001,2026-09-01T00:04:56Z,TransientSpikeWarning,ecom_aux_5,user_service_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000044,alt_scen_000044_00002,2026-09-01T00:00:41Z,TransientSpikeWarning,node_05,mesh_svc_5,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000044,alt_scen_000044_00004,2026-09-01T00:06:04Z,TransientSpikeWarning,node_04,mesh_svc_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000044,alt_scen_000044_00001,2026-09-01T00:10:49Z,TransientSpikeWarning,node_01,mesh_svc_1,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000044,alt_scen_000044_00003,2026-09-01T00:11:58Z,TransientSpikeWarning,node_03,mesh_svc_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00044,2026-09-01T00:04:27Z,TransientSpikeWarning,es_01,elasticsearch,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00001,2026-09-01T00:05:00Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,25.23,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00002,2026-09-01T00:05:00Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.6,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00003,2026-09-01T00:05:20Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,25.04,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00004,2026-09-01T00:05:30Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,96.49,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00005,2026-09-01T00:05:40Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,29.66,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00006,2026-09-01T00:05:50Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.32,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00007,2026-09-01T00:06:10Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,36.97,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00046,2026-09-01T00:06:17Z,TransientSpikeWarning,es_01,elasticsearch,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00008,2026-09-01T00:06:30Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.25,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00009,2026-09-01T00:06:31.529427Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.25,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00010,2026-09-01T00:06:50Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,38.39,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00011,2026-09-01T00:06:50Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.15,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00012,2026-09-01T00:07:40Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,33.88,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00013,2026-09-01T00:08:30Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,20.08,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00014,2026-09-01T00:08:33.170019Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,20.08,10.0,DUPLICATE: Error rate threshold exceeded
scen_000047,alt_scen_000047_00015,2026-09-01T00:08:50Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,96.32,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00016,2026-09-01T00:09:20Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,35.91,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00018,2026-09-01T00:09:37.767113Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.93,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00017,2026-09-01T00:09:40Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.93,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00019,2026-09-01T00:09:50Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.52,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00045,2026-09-01T00:10:02Z,TransientSpikeWarning,search_node_3,search_aux_3,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00020,2026-09-01T00:10:10Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,96.59,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00043,2026-09-01T00:10:25Z,TransientSpikeWarning,search_node_4,search_aux_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00021,2026-09-01T00:10:30Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.95,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00022,2026-09-01T00:10:40Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,25.74,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00024,2026-09-01T00:10:57.775935Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.82,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00023,2026-09-01T00:11:00Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.82,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00025,2026-09-01T00:11:20Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,28.99,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00026,2026-09-01T00:11:20Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.63,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00028,2026-09-01T00:11:29.224091Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.53,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00027,2026-09-01T00:11:30Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,95.53,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00029,2026-09-01T00:11:50Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,21.21,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00047,2026-09-01T00:11:55Z,TransientSpikeWarning,mongo_01,mongodb,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000047,alt_scen_000047_00030,2026-09-01T00:12:10Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,33.8,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00031,2026-09-01T00:12:20Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.22,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00033,2026-09-01T00:12:39.377457Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.85,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00032,2026-09-01T00:12:40Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.85,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00034,2026-09-01T00:13:10Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,97.69,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00035,2026-09-01T00:13:20Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,22.24,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00036,2026-09-01T00:13:30Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,28.43,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00038,2026-09-01T00:13:36.037531Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.06,90.0,DUPLICATE: Database connection pool saturated
scen_000047,alt_scen_000047_00037,2026-09-01T00:13:40Z,DbConnectionPoolSaturated,search_node_5,search_aux_5,warning,connection_pool_usage,99.06,90.0,Database connection pool saturated
scen_000047,alt_scen_000047_00039,2026-09-01T00:14:30Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,24.23,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00040,2026-09-01T00:14:50Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,28.32,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00041,2026-09-01T00:15:00Z,ErrorRateElevated,search_node_5,search_aux_5,critical,error_rate_percent,28.05,10.0,Error rate threshold exceeded
scen_000047,alt_scen_000047_00042,2026-09-01T00:15:22Z,TransientSpikeWarning,rec_01,recommendation_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00003,2026-09-01T00:07:49Z,TransientSpikeWarning,ecom_aux_4,user_service_4,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00001,2026-09-01T00:09:11Z,TransientSpikeWarning,ecom_aux_13,user_service_13,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000049,alt_scen_000049_00002,2026-09-01T00:10:01Z,TransientSpikeWarning,ecom_aux_8,user_service_8,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00060,2026-09-01T00:00:32Z,TransientSpikeWarning,user_01,user_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00061,2026-09-01T00:03:57Z,TransientSpikeWarning,db_event,mysql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00062,2026-09-01T00:05:45Z,TransientSpikeWarning,notif_01,notification_service,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00001,2026-09-01T00:05:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.99,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00002,2026-09-01T00:05:51.058365Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,95.99,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00004,2026-09-01T00:05:57.033702Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.55,10.0,DUPLICATE: Error rate threshold exceeded
scen_000050,alt_scen_000050_00003,2026-09-01T00:06:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.55,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00005,2026-09-01T00:06:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.75,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00006,2026-09-01T00:06:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,25.91,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00007,2026-09-01T00:06:40Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,44.34,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00008,2026-09-01T00:06:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.28,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00009,2026-09-01T00:07:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.77,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00010,2026-09-01T00:07:10Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,40.64,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00011,2026-09-01T00:07:30Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,39.92,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00012,2026-09-01T00:07:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,99.5,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00013,2026-09-01T00:07:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,42.22,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00014,2026-09-01T00:08:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.5,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00015,2026-09-01T00:09:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,28.09,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00016,2026-09-01T00:09:10Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.55,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00064,2026-09-01T00:09:20Z,TransientSpikeWarning,db_event,mysql,warning,cpu_usage_percent,78.5,75.0,Transient CPU spike detected on idle node
scen_000050,alt_scen_000050_00017,2026-09-01T00:09:50Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.23,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00018,2026-09-01T00:10:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,98.93,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00020,2026-09-01T00:10:48.924959Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.48,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00019,2026-09-01T00:10:50Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.48,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00021,2026-09-01T00:11:00Z,ErrorRateElevated,kafka_broker,kafka,critical,error_rate_percent,27.0,10.0,Error rate threshold exceeded
scen_000050,alt_scen_000050_00022,2026-09-01T00:11:00Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.89,90.0,Database connection pool saturated
scen_000050,alt_scen_000050_00023,2026-09-01T00:11:04.704330Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,96.89,90.0,DUPLICATE: Database connection pool saturated
scen_000050,alt_scen_000050_00024,2026-09-01T00:11:30Z,DbConnectionPoolSaturated,kafka_broker,kafka,warning,connection_pool_usage,97.38,90.0,Database connection pool saturated
