source,target,dependency_type,latency,criticality,scenario_id,topology_id
node_05,node_01,MESSAGE_QUEUE,10.0,low,scen_000032,top_0032
node_06,node_12,MESSAGE_QUEUE,3.841663405932644,medium,scen_000032,top_0032
node_06,node_13,MESSAGE_QUEUE,20.55288611948645,medium,scen_000032,top_0032
node_06,node_15,HTTP,29.67813198927188,medium,scen_000032,top_0032
node_06,node_01,CACHE,10.0,low,scen_000032,top_0032
node_07,node_09,STORAGE,15.831119874897436,medium,scen_000032,top_0032
node_08,node_15,STORAGE,10.0,low,scen_000032,top_0032
node_08,node_13,CACHE,10.0,low,scen_000032,top_0032
node_08,node_18,HTTP,10.0,low,scen_000032,top_0032
node_10,node_17,TCP,29.37038937693613,medium,scen_000032,top_0032
node_10,node_03,CACHE,10.0,low,scen_000032,top_0032
node_10,node_01,STORAGE,10.0,low,scen_000032,top_0032
node_11,node_03,STORAGE,10.0,low,scen_000032,top_0032
node_12,node_10,STORAGE,10.0,low,scen_000032,top_0032
node_13,node_14,HTTP,14.571744432307057,medium,scen_000032,top_0032
node_13,node_07,HTTP,10.0,low,scen_000032,top_0032
node_15,node_16,DATABASE,22.848545560784466,medium,scen_000032,top_0032
node_15,node_12,TCP,10.0,low,scen_000032,top_0032
node_17,node_18,CACHE,27.27610959318729,medium,scen_000032,top_0032
node_17,node_08,HTTP,10.0,low,scen_000032,top_0032
node_17,node_09,HTTP,10.0,low,scen_000032,top_0032
node_18,node_15,STORAGE,10.0,low,scen_000032,top_0032
node_00,node_01,HTTP,11.20029802654311,medium,scen_000033,top_0033
node_00,node_11,DNS,11.967886878080703,medium,scen_000033,top_0033
node_00,node_05,DNS,10.0,low,scen_000033,top_0033
node_01,node_02,MESSAGE_QUEUE,13.498778113987155,medium,scen_000033,top_0033
node_01,node_04,CACHE,19.77525887665169,medium,scen_000033,top_0033
node_01,node_06,DNS,7.721598973305389,medium,scen_000033,top_0033
node_01,node_13,DATABASE,10.0,low,scen_000033,top_0033
node_01,node_07,TCP,10.0,low,scen_000033,top_0033
node_01,node_09,CACHE,10.0,low,scen_000033,top_0033
node_02,node_03,DNS,16.983418338846523,medium,scen_000033,top_0033
node_02,node_16,MESSAGE_QUEUE,32.06731090603088,medium,scen_000033,top_0033
node_03,node_05,CACHE,30.74008561092944,medium,scen_000033,top_0033
node_03,node_07,STORAGE,3.2188673247065256,medium,scen_000033,top_0033
node_03,node_17,CACHE,30.65522232217496,medium,scen_000033,top_0033
node_03,node_04,DNS,10.0,low,scen_000033,top_0033
node_05,node_08,TCP,24.681349396585347,medium,scen_000033,top_0033
node_05,node_09,TCP,29.14817083724151,medium,scen_000033,top_0033
node_05,node_12,STORAGE,19.686981561049983,medium,scen_000033,top_0033
node_06,node_13,DATABASE,10.0,low,scen_000033,top_0033
node_07,node_12,CACHE,10.0,low,scen_000033,top_0033
node_09,node_10,HTTP,27.096052645234657,medium,scen_000033,top_0033
node_09,node_03,HTTP,10.0,low,scen_000033,top_0033
node_10,node_06,CACHE,10.0,low,scen_000033,top_0033
node_10,node_09,TCP,10.0,low,scen_000033,top_0033
node_11,node_15,STORAGE,19.33485768377277,medium,scen_000033,top_0033
node_12,node_13,DNS,14.61015412366412,medium,scen_000033,top_0033
node_12,node_14,TCP,4.899052971428648,medium,scen_000033,top_0033
node_12,node_10,TCP,10.0,low,scen_000033,top_0033
node_12,node_04,TCP,10.0,low,scen_000033,top_0033
node_12,node_11,HTTP,10.0,low,scen_000033,top_0033
node_14,node_13,MESSAGE_QUEUE,10.0,low,scen_000033,top_0033
node_17,node_16,DATABASE,10.0,low,scen_000033,top_0033
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000034,top_0034
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000034,top_0034
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000034,top_0034
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_12,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_13,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_14,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_15,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_16,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_17,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_18,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_19,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_20,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
kafka_broker,consumer_21,MESSAGE_QUEUE,8.0,low,scen_000034,top_0034
notif_01,db_event,DATABASE,15.0,high,scen_000034,top_0034
consumer_1,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_2,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_3,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_4,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_5,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_6,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_7,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_8,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_9,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_10,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_11,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_12,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_13,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_14,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_15,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_16,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_17,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_18,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_19,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_20,db_event,DATABASE,10.0,low,scen_000034,top_0034
consumer_21,db_event,DATABASE,10.0,low,scen_000034,top_0034
gw_01,auth_01,HTTP,10.0,high,scen_000037,top_0037
gw_01,order_01,HTTP,15.0,critical,scen_000037,top_0037
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_2,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_3,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_4,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_5,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_6,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_7,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_8,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_9,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_10,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_11,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_12,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_13,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_14,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_15,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_16,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_17,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_18,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_19,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_20,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_21,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_22,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_23,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_24,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_25,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_26,HTTP,15.0,low,scen_000037,top_0037
gw_01,ecom_aux_27,HTTP,15.0,low,scen_000037,top_0037
order_01,pay_01,HTTP,25.0,critical,scen_000037,top_0037
order_01,inv_01,HTTP,20.0,high,scen_000037,top_0037
order_01,cache_01,CACHE,3.0,high,scen_000037,top_0037
order_01,mq_01,MESSAGE_QUEUE,5.0,medium,scen_000037,top_0037
pay_01,db_master,DATABASE,10.0,critical,scen_000037,top_0037
inv_01,db_master,DATABASE,12.0,high,scen_000037,top_0037
ecom_aux_1,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_2,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_3,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_4,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_5,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_6,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_7,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_8,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_9,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_10,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_11,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_12,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_13,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_14,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_15,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_16,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_17,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_18,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_19,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_20,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_21,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_22,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_23,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_24,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_25,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_26,cache_01,CACHE,4.0,low,scen_000037,top_0037
ecom_aux_27,cache_01,CACHE,4.0,low,scen_000037,top_0037
node_00,node_01,MESSAGE_QUEUE,28.70313552540658,medium,scen_000038,top_0038
node_00,node_02,CACHE,16.470721225150506,medium,scen_000038,top_0038
node_00,node_07,CACHE,2.552495050100357,medium,scen_000038,top_0038
node_00,node_13,MESSAGE_QUEUE,26.698486075751337,medium,scen_000038,top_0038
node_00,node_25,HTTP,10.0,low,scen_000038,top_0038
node_01,node_03,HTTP,18.9414446738503,medium,scen_000038,top_0038
node_01,node_04,DNS,14.370130105390114,medium,scen_000038,top_0038
node_01,node_05,DATABASE,33.97348564783901,medium,scen_000038,top_0038
node_01,node_06,MESSAGE_QUEUE,4.161395964395682,medium,scen_000038,top_0038
node_01,node_10,DNS,10.0,low,scen_000038,top_0038
node_03,node_23,TCP,22.727158125537205,medium,scen_000038,top_0038
node_03,node_06,MESSAGE_QUEUE,10.0,low,scen_000038,top_0038
node_03,node_10,STORAGE,10.0,low,scen_000038,top_0038
node_04,node_22,CACHE,10.0,low,scen_000038,top_0038
node_05,node_09,DNS,13.491078376136825,medium,scen_000038,top_0038
node_05,node_10,DATABASE,16.6238148351367,medium,scen_000038,top_0038
node_05,node_14,DNS,31.074693956614503,medium,scen_000038,top_0038
node_05,node_21,HTTP,16.237280099829448,medium,scen_000038,top_0038
node_05,node_25,STORAGE,10.0,low,scen_000038,top_0038
node_06,node_08,DNS,16.1961596567476,medium,scen_000038,top_0038
node_06,node_11,HTTP,23.7506742605012,medium,scen_000038,top_0038
node_06,node_12,DATABASE,32.535165539043206,medium,scen_000038,top_0038
node_07,node_10,DATABASE,10.0,low,scen_000038,top_0038
node_08,node_17,DNS,22.507483754459347,medium,scen_000038,top_0038
node_09,node_00,STORAGE,10.0,low,scen_000038,top_0038
node_09,node_14,CACHE,10.0,low,scen_000038,top_0038
node_09,node_12,STORAGE,10.0,low,scen_000038,top_0038
node_09,node_15,DNS,10.0,low,scen_000038,top_0038
node_10,node_15,HTTP,12.845459295678834,medium,scen_000038,top_0038
node_10,node_01,CACHE,10.0,low,scen_000038,top_0038
node_12,node_22,CACHE,18.213626215372955,medium,scen_000038,top_0038
node_12,node_19,MESSAGE_QUEUE,10.0,low,scen_000038,top_0038
node_13,node_19,STORAGE,32.12603024989165,medium,scen_000038,top_0038
node_13,node_24,DATABASE,34.83125369789784,medium,scen_000038,top_0038
node_14,node_03,DNS,10.0,low,scen_000038,top_0038
node_15,node_16,MESSAGE_QUEUE,16.545167958815416,medium,scen_000038,top_0038
node_15,node_18,STORAGE,19.130806177631037,medium,scen_000038,top_0038
node_15,node_25,DATABASE,10.0,low,scen_000038,top_0038
node_16,node_25,TCP,10.0,low,scen_000038,top_0038
node_17,node_20,STORAGE,10.889697048939077,medium,scen_000038,top_0038
node_19,node_25,HTTP,33.789576062072165,medium,scen_000038,top_0038
node_19,node_18,DATABASE,10.0,low,scen_000038,top_0038
node_20,node_06,CACHE,10.0,low,scen_000038,top_0038
node_21,node_25,STORAGE,10.0,low,scen_000038,top_0038
node_23,node_09,STORAGE,10.0,low,scen_000038,top_0038
node_24,node_12,STORAGE,10.0,low,scen_000038,top_0038
node_24,node_01,DATABASE,10.0,low,scen_000038,top_0038
node_24,node_19,STORAGE,10.0,low,scen_000038,top_0038
gw_01,auth_01,HTTP,10.0,high,scen_000039,top_0039
gw_01,order_01,HTTP,15.0,critical,scen_000039,top_0039
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_2,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_3,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_4,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_5,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_6,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_7,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_8,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_9,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_10,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_11,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_12,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_13,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_14,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_15,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_16,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_17,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_18,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_19,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_20,HTTP,15.0,low,scen_000039,top_0039
gw_01,ecom_aux_21,HTTP,15.0,low,scen_000039,top_0039
order_01,pay_01,HTTP,25.0,critical,scen_000039,top_0039
order_01,inv_01,HTTP,20.0,high,scen_000039,top_0039
order_01,cache_01,CACHE,3.0,high,scen_000039,top_0039
order_01,mq_01,MESSAGE_QUEUE,5.0,medium,scen_000039,top_0039
pay_01,db_master,DATABASE,10.0,critical,scen_000039,top_0039
inv_01,db_master,DATABASE,12.0,high,scen_000039,top_0039
ecom_aux_1,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_2,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_3,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_4,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_5,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_6,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_7,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_8,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_9,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_10,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_11,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_12,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_13,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_14,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_15,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_16,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_17,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_18,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_19,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_20,cache_01,CACHE,4.0,low,scen_000039,top_0039
ecom_aux_21,cache_01,CACHE,4.0,low,scen_000039,top_0039
ingest_01,kafka_broker,MESSAGE_QUEUE,5.0,critical,scen_000040,top_0040
kafka_broker,notif_01,MESSAGE_QUEUE,10.0,high,scen_000040,top_0040
kafka_broker,user_01,MESSAGE_QUEUE,12.0,medium,scen_000040,top_0040
kafka_broker,consumer_1,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_2,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_3,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_4,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_5,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_6,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_7,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_8,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_9,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_10,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
kafka_broker,consumer_11,MESSAGE_QUEUE,8.0,low,scen_000040,top_0040
notif_01,db_event,DATABASE,15.0,high,scen_000040,top_0040
consumer_1,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_2,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_3,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_4,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_5,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_6,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_7,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_8,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_9,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_10,db_event,DATABASE,10.0,low,scen_000040,top_0040
consumer_11,db_event,DATABASE,10.0,low,scen_000040,top_0040
gw_01,auth_01,HTTP,10.0,high,scen_000042,top_0042
gw_01,order_01,HTTP,15.0,critical,scen_000042,top_0042
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_2,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_3,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_4,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_5,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_6,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_7,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_8,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_9,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_10,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_11,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_12,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_13,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_14,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_15,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_16,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_17,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_18,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_19,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_20,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_21,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_22,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_23,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_24,HTTP,15.0,low,scen_000042,top_0042
gw_01,ecom_aux_25,HTTP,15.0,low,scen_000042,top_0042
order_01,pay_01,HTTP,25.0,critical,scen_000042,top_0042
order_01,inv_01,HTTP,20.0,high,scen_000042,top_0042
order_01,cache_01,CACHE,3.0,high,scen_000042,top_0042
order_01,mq_01,MESSAGE_QUEUE,5.0,medium,scen_000042,top_0042
pay_01,db_master,DATABASE,10.0,critical,scen_000042,top_0042
inv_01,db_master,DATABASE,12.0,high,scen_000042,top_0042
ecom_aux_1,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_2,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_3,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_4,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_5,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_6,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_7,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_8,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_9,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_10,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_11,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_12,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_13,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_14,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_15,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_16,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_17,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_18,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_19,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_20,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_21,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_22,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_23,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_24,cache_01,CACHE,4.0,low,scen_000042,top_0042
ecom_aux_25,cache_01,CACHE,4.0,low,scen_000042,top_0042
node_00,node_01,DNS,28.06636402800632,medium,scen_000044,top_0044
node_00,node_02,MESSAGE_QUEUE,16.385255375569045,medium,scen_000044,top_0044
node_01,node_03,STORAGE,15.86747944065735,medium,scen_000044,top_0044
node_01,node_06,CACHE,33.94306939841874,medium,scen_000044,top_0044
node_02,node_05,DATABASE,25.589837651095834,medium,scen_000044,top_0044
node_02,node_07,STORAGE,19.25478481473256,medium,scen_000044,top_0044
node_02,node_01,DNS,10.0,low,scen_000044,top_0044
node_02,node_04,STORAGE,10.0,low,scen_000044,top_0044
node_03,node_04,HTTP,9.927756668642562,medium,scen_000044,top_0044
node_04,node_05,MESSAGE_QUEUE,10.0,low,scen_000044,top_0044
node_04,node_07,CACHE,10.0,low,scen_000044,top_0044
node_05,node_07,STORAGE,10.0,low,scen_000044,top_0044
node_06,node_02,STORAGE,10.0,low,scen_000044,top_0044
node_07,node_04,MESSAGE_QUEUE,10.0,low,scen_000044,top_0044
gw_01,rec_01,HTTP,15.0,high,scen_000047,top_0047
gw_01,search_node_1,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_2,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_3,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_4,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_5,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_6,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_7,HTTP,12.0,medium,scen_000047,top_0047
gw_01,search_node_8,HTTP,12.0,medium,scen_000047,top_0047
rec_01,redis_01,CACHE,2.0,critical,scen_000047,top_0047
rec_01,es_01,HTTP,18.0,high,scen_000047,top_0047
rec_01,mongo_01,DATABASE,14.0,high,scen_000047,top_0047
search_node_1,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_2,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_3,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_4,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_5,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_6,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_7,es_01,HTTP,20.0,high,scen_000047,top_0047
search_node_8,es_01,HTTP,20.0,high,scen_000047,top_0047
gw_01,auth_01,HTTP,10.0,high,scen_000049,top_0049
gw_01,order_01,HTTP,15.0,critical,scen_000049,top_0049
gw_01,ecom_aux_1,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_2,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_3,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_4,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_5,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_6,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_7,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_8,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_9,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_10,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_11,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_12,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_13,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_14,HTTP,15.0,low,scen_000049,top_0049
gw_01,ecom_aux_15,HTTP,15.0,low,scen_000049,top_0049
