scenario_id,alert_a_id,alert_b_id,time_difference_seconds,same_service,same_trace,same_request,same_metric_family,same_severity,dependency_exists,topological_distance,upstream_downstream_relation,semantic_similarity,temporal_overlap,same_incident
scen_000018,alt_scen_000018_00005,alt_scen_000018_00003,522.0,0,0,0,1,1,0,3,0,0.12,0,0
scen_000018,alt_scen_000018_00002,alt_scen_000018_00006,49.0,1,0,0,1,1,0,0,0,0.6,1,0
scen_000018,alt_scen_000018_00002,alt_scen_000018_00004,65.0,0,0,0,1,1,1,1,1,0.89,1,0
scen_000018,alt_scen_000018_00002,alt_scen_000018_00003,267.0,0,0,0,1,1,0,3,0,0.16,1,0
scen_000018,alt_scen_000018_00006,alt_scen_000018_00004,16.0,0,0,0,1,1,1,1,1,0.55,1,0
scen_000018,alt_scen_000018_00006,alt_scen_000018_00003,218.0,0,0,0,1,1,0,3,0,0.41,1,0
scen_000018,alt_scen_000018_00004,alt_scen_000018_00003,202.0,0,0,0,1,1,0,2,0,0.64,1,0
scen_000019,alt_scen_000019_00001,alt_scen_000019_00003,83.0,0,0,0,1,1,0,3,0,0.57,1,0
scen_000019,alt_scen_000019_00001,alt_scen_000019_00002,571.0,0,0,0,1,1,1,1,-1,0.4,0,0
scen_000019,alt_scen_000019_00003,alt_scen_000019_00002,488.0,0,0,0,1,1,0,2,0,0.51,0,0
scen_000020,alt_scen_000020_00001,alt_scen_000020_00002,269.0,0,0,0,1,1,0,2,0,0.25,1,0
scen_000021,alt_scen_000021_00001,alt_scen_000021_00003,1.0,0,0,0,1,1,0,2,0,0.76,1,0
scen_000021,alt_scen_000021_00001,alt_scen_000021_00002,708.0,0,0,0,1,1,0,2,0,0.64,0,0
scen_000021,alt_scen_000021_00003,alt_scen_000021_00002,707.0,0,0,0,1,1,0,2,0,0.75,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00010,56.0,0,0,0,1,1,0,2,0,0.36,1,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00006,140.0,0,0,0,1,1,0,2,0,0.24,1,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00008,504.0,0,0,0,1,1,0,2,0,0.56,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00009,583.0,0,0,0,1,1,0,2,0,0.14,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00001,698.0,0,0,0,1,1,0,2,0,0.12,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00003,716.25,0,0,0,1,1,0,2,0,0.12,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00002,718.0,0,0,0,1,1,0,2,0,0.81,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00004,738.0,0,0,0,1,1,0,2,0,0.71,0,0
scen_000022,alt_scen_000022_00011,alt_scen_000022_00005,748.0,0,0,0,1,1,0,2,0,0.76,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00006,84.0,0,0,0,1,1,0,2,0,0.89,1,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00008,448.0,0,0,0,1,1,0,2,0,0.34,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00009,527.0,0,0,0,1,1,0,2,0,0.53,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00001,642.0,0,0,0,1,1,0,2,0,0.88,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00003,660.25,0,0,0,1,1,0,2,0,0.72,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00002,662.0,0,0,0,1,1,0,2,0,0.81,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00004,682.0,0,0,0,1,1,0,2,0,0.11,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00005,692.0,0,0,0,1,1,0,2,0,0.39,0,0
scen_000022,alt_scen_000022_00010,alt_scen_000022_00007,794.0,0,0,0,1,1,0,2,0,0.11,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00008,364.0,0,0,0,1,1,0,2,0,0.14,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00009,443.0,0,0,0,1,1,0,2,0,0.84,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00001,558.0,0,0,0,1,1,0,2,0,0.52,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00003,576.25,0,0,0,1,1,0,2,0,0.4,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00002,578.0,0,0,0,1,1,0,2,0,0.14,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00004,598.0,0,0,0,1,1,0,2,0,0.71,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00005,608.0,0,0,0,1,1,0,2,0,0.83,0,0
scen_000022,alt_scen_000022_00006,alt_scen_000022_00007,710.0,0,0,0,1,1,0,2,0,0.76,0,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00009,79.0,0,0,0,1,1,0,2,0,0.3,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00001,194.0,0,0,0,1,1,0,2,0,0.64,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00003,212.25,0,0,0,1,1,0,2,0,0.88,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00002,214.0,0,0,0,1,1,0,2,0,0.64,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00004,234.0,0,0,0,1,1,0,2,0,0.19,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00005,244.0,0,0,0,1,1,0,2,0,0.79,1,0
scen_000022,alt_scen_000022_00008,alt_scen_000022_00007,346.0,0,0,0,1,1,0,2,0,0.71,0,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00001,115.0,0,0,0,1,1,0,2,0,0.87,1,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00003,133.25,0,0,0,1,1,0,2,0,0.6,1,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00002,135.0,0,0,0,1,1,0,2,0,0.51,1,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00004,155.0,0,0,0,1,1,0,2,0,0.82,1,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00005,165.0,0,0,0,1,1,0,2,0,0.16,1,0
scen_000022,alt_scen_000022_00009,alt_scen_000022_00007,267.0,0,0,0,1,1,0,2,0,0.52,1,0
scen_000022,alt_scen_000022_00001,alt_scen_000022_00003,18.25,1,0,0,1,1,0,0,0,0.27,1,1
scen_000022,alt_scen_000022_00001,alt_scen_000022_00002,20.0,1,0,0,1,1,0,0,0,0.32,1,1
scen_000022,alt_scen_000022_00001,alt_scen_000022_00004,40.0,1,0,0,1,1,0,0,0,0.12,1,1
scen_000022,alt_scen_000022_00001,alt_scen_000022_00005,50.0,1,0,0,1,1,0,0,0,0.26,1,1
scen_000022,alt_scen_000022_00001,alt_scen_000022_00007,152.0,0,0,0,1,1,0,2,0,0.52,1,0
scen_000022,alt_scen_000022_00003,alt_scen_000022_00002,1.75,1,0,0,1,1,0,0,0,0.25,1,1
scen_000022,alt_scen_000022_00003,alt_scen_000022_00004,21.75,1,0,0,1,1,0,0,0,0.26,1,1
scen_000022,alt_scen_000022_00003,alt_scen_000022_00005,31.75,1,0,0,1,1,0,0,0,0.26,1,1
scen_000022,alt_scen_000022_00003,alt_scen_000022_00007,133.75,0,0,0,1,1,0,2,0,0.51,1,0
scen_000022,alt_scen_000022_00002,alt_scen_000022_00004,20.0,1,0,0,1,1,0,0,0,0.5,1,1
scen_000022,alt_scen_000022_00002,alt_scen_000022_00005,30.0,1,0,0,1,1,0,0,0,0.56,1,1
scen_000022,alt_scen_000022_00002,alt_scen_000022_00007,132.0,0,0,0,1,1,0,2,0,0.66,1,0
scen_000022,alt_scen_000022_00004,alt_scen_000022_00005,10.0,1,0,0,1,1,0,0,0,0.37,1,1
scen_000022,alt_scen_000022_00004,alt_scen_000022_00007,112.0,0,0,0,1,1,0,2,0,0.44,1,0
scen_000022,alt_scen_000022_00005,alt_scen_000022_00007,102.0,0,0,0,1,1,0,2,0,0.55,1,0
scen_000023,alt_scen_000023_00003,alt_scen_000023_00004,350.0,0,0,0,1,1,0,2,0,0.14,0,0
scen_000023,alt_scen_000023_00003,alt_scen_000023_00002,678.0,0,0,0,1,1,0,2,0,0.49,0,0
scen_000023,alt_scen_000023_00003,alt_scen_000023_00001,789.0,0,0,0,1,1,1,1,1,0.19,0,0
scen_000023,alt_scen_000023_00004,alt_scen_000023_00002,328.0,0,0,0,1,1,0,2,0,0.61,0,0
scen_000023,alt_scen_000023_00004,alt_scen_000023_00001,439.0,0,0,0,1,1,0,2,0,0.26,0,0
scen_000023,alt_scen_000023_00002,alt_scen_000023_00001,111.0,0,0,0,1,1,0,2,0,0.49,1,0
scen_000024,alt_scen_000024_00002,alt_scen_000024_00001,143.0,0,0,0,1,1,0,2,0,0.61,1,0
scen_000024,alt_scen_000024_00002,alt_scen_000024_00004,372.0,0,0,0,1,1,0,2,0,0.74,0,0
scen_000024,alt_scen_000024_00002,alt_scen_000024_00003,377.0,0,0,0,1,1,0,2,0,0.48,0,0
scen_000024,alt_scen_000024_00001,alt_scen_000024_00004,229.0,0,0,0,1,1,0,2,0,0.4,1,0
scen_000024,alt_scen_000024_00001,alt_scen_000024_00003,234.0,0,0,0,1,1,0,2,0,0.67,1,0
scen_000024,alt_scen_000024_00004,alt_scen_000024_00003,5.0,0,0,0,1,1,0,2,0,0.55,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00001,132.0,0,0,0,1,1,0,3,0,0.77,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00002,152.0,0,0,0,1,1,0,3,0,0.72,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00003,156.84,0,0,0,1,1,0,3,0,0.39,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00005,272.32,0,0,0,1,1,0,3,0,0.78,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00004,272.0,0,0,0,1,1,0,3,0,0.2,1,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00006,372.0,0,0,0,1,1,0,3,0,0.11,0,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00007,374.46,0,0,0,1,1,0,3,0,0.16,0,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00008,382.0,0,0,0,1,1,0,3,0,0.73,0,0
scen_000025,alt_scen_000025_00028,alt_scen_000025_00009,492.0,0,0,0,1,1,0,3,0,0.39,0,0
scen_000025,alt_scen_000025_00001,alt_scen_000025_00002,20.0,1,0,0,1,1,0,0,0,0.53,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00003,24.84,1,0,0,1,1,0,0,0,0.3,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00005,140.32,1,0,0,1,1,0,0,0,0.27,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00004,140.0,1,0,0,1,1,0,0,0,0.61,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00006,240.0,1,0,0,1,1,0,0,0,0.89,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00007,242.46,1,0,0,1,1,0,0,0,0.64,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00008,250.0,1,0,0,1,1,0,0,0,0.53,1,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00009,360.0,1,0,0,1,1,0,0,0,0.12,0,1
scen_000025,alt_scen_000025_00001,alt_scen_000025_00010,390.0,1,0,0,1,1,0,0,0,0.74,0,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00003,4.84,1,0,0,1,1,0,0,0,0.61,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00005,120.32,1,0,0,1,1,0,0,0,0.12,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00004,120.0,1,0,0,1,1,0,0,0,0.42,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00006,220.0,1,0,0,1,1,0,0,0,0.15,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00007,222.46,1,0,0,1,1,0,0,0,0.31,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00008,230.0,1,0,0,1,1,0,0,0,0.32,1,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00009,340.0,1,0,0,1,1,0,0,0,0.11,0,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00010,370.0,1,0,0,1,1,0,0,0,0.65,0,1
scen_000025,alt_scen_000025_00002,alt_scen_000025_00011,390.0,1,0,0,1,1,0,0,0,0.47,0,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00005,115.47,1,0,0,1,1,0,0,0,0.6,1,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00004,115.16,1,0,0,1,1,0,0,0,0.18,1,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00006,215.16,1,0,0,1,1,0,0,0,0.34,1,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00007,217.61,1,0,0,1,1,0,0,0,0.25,1,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00008,225.16,1,0,0,1,1,0,0,0,0.26,1,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00009,335.16,1,0,0,1,1,0,0,0,0.24,0,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00010,365.16,1,0,0,1,1,0,0,0,0.22,0,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00011,385.16,1,0,0,1,1,0,0,0,0.3,0,1
scen_000025,alt_scen_000025_00003,alt_scen_000025_00012,435.16,1,0,0,1,1,0,0,0,0.53,0,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00004,0.32,1,0,0,1,1,0,0,0,0.27,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00006,99.68,1,0,0,1,1,0,0,0,0.68,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00007,102.14,1,0,0,1,1,0,0,0,0.23,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00008,109.68,1,0,0,1,1,0,0,0,0.85,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00009,219.68,1,0,0,1,1,0,0,0,0.53,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00010,249.68,1,0,0,1,1,0,0,0,0.16,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00011,269.68,1,0,0,1,1,0,0,0,0.42,1,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00012,319.68,1,0,0,1,1,0,0,0,0.58,0,1
scen_000025,alt_scen_000025_00005,alt_scen_000025_00026,354.68,0,0,0,1,1,0,2,0,0.73,0,0
scen_000025,alt_scen_000025_00004,alt_scen_000025_00006,100.0,1,0,0,1,1,0,0,0,0.58,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00007,102.46,1,0,0,1,1,0,0,0,0.89,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00008,110.0,1,0,0,1,1,0,0,0,0.81,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00009,220.0,1,0,0,1,1,0,0,0,0.84,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00010,250.0,1,0,0,1,1,0,0,0,0.75,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00011,270.0,1,0,0,1,1,0,0,0,0.48,1,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00012,320.0,1,0,0,1,1,0,0,0,0.13,0,1
scen_000025,alt_scen_000025_00004,alt_scen_000025_00026,355.0,0,0,0,1,1,0,2,0,0.38,0,0
scen_000025,alt_scen_000025_00004,alt_scen_000025_00013,390.0,1,0,0,1,1,0,0,0,0.67,0,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00007,2.46,1,0,0,1,1,0,0,0,0.78,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00008,10.0,1,0,0,1,1,0,0,0,0.56,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00009,120.0,1,0,0,1,1,0,0,0,0.74,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00010,150.0,1,0,0,1,1,0,0,0,0.4,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00011,170.0,1,0,0,1,1,0,0,0,0.26,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00012,220.0,1,0,0,1,1,0,0,0,0.61,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00026,255.0,0,0,0,1,1,0,2,0,0.58,1,0
scen_000025,alt_scen_000025_00006,alt_scen_000025_00013,290.0,1,0,0,1,1,0,0,0,0.44,1,1
scen_000025,alt_scen_000025_00006,alt_scen_000025_00014,300.0,1,0,0,1,1,0,0,0,0.13,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00008,7.54,1,0,0,1,1,0,0,0,0.52,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00009,117.54,1,0,0,1,1,0,0,0,0.63,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00010,147.54,1,0,0,1,1,0,0,0,0.22,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00011,167.54,1,0,0,1,1,0,0,0,0.7,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00012,217.54,1,0,0,1,1,0,0,0,0.16,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00026,252.54,0,0,0,1,1,0,2,0,0.5,1,0
scen_000025,alt_scen_000025_00007,alt_scen_000025_00013,287.54,1,0,0,1,1,0,0,0,0.79,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00014,297.54,1,0,0,1,1,0,0,0,0.18,1,1
scen_000025,alt_scen_000025_00007,alt_scen_000025_00015,299.46,1,0,0,1,1,0,0,0,0.69,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00009,110.0,1,0,0,1,1,0,0,0,0.59,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00010,140.0,1,0,0,1,1,0,0,0,0.52,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00011,160.0,1,0,0,1,1,0,0,0,0.4,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00012,210.0,1,0,0,1,1,0,0,0,0.69,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00026,245.0,0,0,0,1,1,0,2,0,0.43,1,0
scen_000025,alt_scen_000025_00008,alt_scen_000025_00013,280.0,1,0,0,1,1,0,0,0,0.67,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00014,290.0,1,0,0,1,1,0,0,0,0.28,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00015,291.92,1,0,0,1,1,0,0,0,0.46,1,1
scen_000025,alt_scen_000025_00008,alt_scen_000025_00016,310.0,1,0,0,1,1,0,0,0,0.41,0,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00010,30.0,1,0,0,1,1,0,0,0,0.67,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00011,50.0,1,0,0,1,1,0,0,0,0.59,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00012,100.0,1,0,0,1,1,0,0,0,0.37,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00026,135.0,0,0,0,1,1,0,2,0,0.18,1,0
scen_000025,alt_scen_000025_00009,alt_scen_000025_00013,170.0,1,0,0,1,1,0,0,0,0.43,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00014,180.0,1,0,0,1,1,0,0,0,0.47,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00015,181.92,1,0,0,1,1,0,0,0,0.51,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00016,200.0,1,0,0,1,1,0,0,0,0.81,1,1
scen_000025,alt_scen_000025_00009,alt_scen_000025_00027,210.0,0,0,0,1,1,0,3,0,0.28,1,0
scen_000025,alt_scen_000025_00010,alt_scen_000025_00011,20.0,1,0,0,1,1,0,0,0,0.31,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00012,70.0,1,0,0,1,1,0,0,0,0.67,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00026,105.0,0,0,0,1,1,0,2,0,0.73,1,0
scen_000025,alt_scen_000025_00010,alt_scen_000025_00013,140.0,1,0,0,1,1,0,0,0,0.17,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00014,150.0,1,0,0,1,1,0,0,0,0.53,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00015,151.92,1,0,0,1,1,0,0,0,0.72,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00016,170.0,1,0,0,1,1,0,0,0,0.36,1,1
scen_000025,alt_scen_000025_00010,alt_scen_000025_00027,180.0,0,0,0,1,1,0,3,0,0.83,1,0
scen_000025,alt_scen_000025_00010,alt_scen_000025_00018,188.97,1,0,0,1,1,0,0,0,0.25,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00012,50.0,1,0,0,1,1,0,0,0,0.23,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00026,85.0,0,0,0,1,1,0,2,0,0.87,1,0
scen_000025,alt_scen_000025_00011,alt_scen_000025_00013,120.0,1,0,0,1,1,0,0,0,0.25,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00014,130.0,1,0,0,1,1,0,0,0,0.67,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00015,131.92,1,0,0,1,1,0,0,0,0.14,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00016,150.0,1,0,0,1,1,0,0,0,0.5,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00027,160.0,0,0,0,1,1,0,3,0,0.64,1,0
scen_000025,alt_scen_000025_00011,alt_scen_000025_00018,168.97,1,0,0,1,1,0,0,0,0.4,1,1
scen_000025,alt_scen_000025_00011,alt_scen_000025_00017,170.0,1,0,0,1,1,0,0,0,0.14,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00026,35.0,0,0,0,1,1,0,2,0,0.86,1,0
scen_000025,alt_scen_000025_00012,alt_scen_000025_00013,70.0,1,0,0,1,1,0,0,0,0.47,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00014,80.0,1,0,0,1,1,0,0,0,0.33,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00015,81.92,1,0,0,1,1,0,0,0,0.14,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00016,100.0,1,0,0,1,1,0,0,0,0.7,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00027,110.0,0,0,0,1,1,0,3,0,0.7,1,0
scen_000025,alt_scen_000025_00012,alt_scen_000025_00018,118.97,1,0,0,1,1,0,0,0,0.26,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00017,120.0,1,0,0,1,1,0,0,0,0.29,1,1
scen_000025,alt_scen_000025_00012,alt_scen_000025_00019,130.0,1,0,0,1,1,0,0,0,0.89,1,1
scen_000025,alt_scen_000025_00026,alt_scen_000025_00013,35.0,0,0,0,1,1,0,2,0,0.35,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00014,45.0,0,0,0,1,1,0,2,0,0.9,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00015,46.92,0,0,0,1,1,0,2,0,0.38,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00016,65.0,0,0,0,1,1,0,2,0,0.31,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00027,75.0,0,0,0,1,1,0,3,0,0.84,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00018,83.97,0,0,0,1,1,0,2,0,0.16,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00017,85.0,0,0,0,1,1,0,2,0,0.49,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00019,95.0,0,0,0,1,1,0,2,0,0.43,1,0
scen_000025,alt_scen_000025_00026,alt_scen_000025_00020,105.0,0,0,0,1,1,0,2,0,0.63,1,0
scen_000025,alt_scen_000025_00013,alt_scen_000025_00014,10.0,1,0,0,1,1,0,0,0,0.67,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00015,11.92,1,0,0,1,1,0,0,0,0.81,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00016,30.0,1,0,0,1,1,0,0,0,0.23,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00027,40.0,0,0,0,1,1,0,3,0,0.26,1,0
scen_000025,alt_scen_000025_00013,alt_scen_000025_00018,48.97,1,0,0,1,1,0,0,0,0.29,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00017,50.0,1,0,0,1,1,0,0,0,0.13,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00019,60.0,1,0,0,1,1,0,0,0,0.43,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00020,70.0,1,0,0,1,1,0,0,0,0.17,1,1
scen_000025,alt_scen_000025_00013,alt_scen_000025_00021,160.0,1,0,0,1,1,0,0,0,0.8,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00015,1.92,1,0,0,1,1,0,0,0,0.19,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00016,20.0,1,0,0,1,1,0,0,0,0.31,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00027,30.0,0,0,0,1,1,0,3,0,0.51,1,0
scen_000025,alt_scen_000025_00014,alt_scen_000025_00018,38.97,1,0,0,1,1,0,0,0,0.37,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00017,40.0,1,0,0,1,1,0,0,0,0.38,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00019,50.0,1,0,0,1,1,0,0,0,0.7,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00020,60.0,1,0,0,1,1,0,0,0,0.85,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00021,150.0,1,0,0,1,1,0,0,0,0.84,1,1
scen_000025,alt_scen_000025_00014,alt_scen_000025_00022,230.0,1,0,0,1,1,0,0,0,0.89,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00016,18.08,1,0,0,1,1,0,0,0,0.75,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00027,28.08,0,0,0,1,1,0,3,0,0.66,1,0
scen_000025,alt_scen_000025_00015,alt_scen_000025_00018,37.05,1,0,0,1,1,0,0,0,0.52,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00017,38.08,1,0,0,1,1,0,0,0,0.25,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00019,48.08,1,0,0,1,1,0,0,0,0.74,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00020,58.08,1,0,0,1,1,0,0,0,0.28,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00021,148.08,1,0,0,1,1,0,0,0,0.23,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00022,228.08,1,0,0,1,1,0,0,0,0.36,1,1
scen_000025,alt_scen_000025_00015,alt_scen_000025_00023,248.08,1,0,0,1,1,0,0,0,0.64,1,1
scen_000025,alt_scen_000025_00016,alt_scen_000025_00027,10.0,0,0,0,1,1,0,3,0,0.65,1,0
scen_000025,alt_scen_000025_00016,alt_scen_000025_00018,18.97,1,0,0,1,1,0,0,0,0.28,1,1
scen_000025,alt_scen_000025_00016,alt_scen_000025_00017,20.0,1,0,0,1,1,0,0,0,0.25,1,1
scen_000025,alt_scen_000025_00016,alt_scen_000025_00019,30.0,1,0,0,1,1,0,0,0,0.48,1,1
scen_000025,alt_scen_000025_00016,alt_scen_000025_00020,40.0,1,0,0,1,1,0,0,0,0.75,1,1
scen_000025,alt_scen_000025_00016,alt_scen_000025_00021,130.0,1,0,0,1,1,0,0,0,0.4,1,1
